Name,playerid,WAR30
Manny Acosta,8725,0.3
Lindy McDaniel,1008441,1.9
Scott Nielsen,1009586,0.0
Pedro Ramos,1010681,0.8
Mike Witt,1014174,0.0
Juan Acevedo,458,0.1
Jamie Walker,502,-0.2
Roberto Hernandez,3273,1.5
Luis Aquino,1000285,0.0
Bob Johnson,1006430,-0.2
Lerrin LaGrow,1007255,-0.2
A.J. Sager,1011369,0.1
Kris Benson,982,1.3
Buddy Carlyle,2010,0.5
James Hoyt,14605,0.5
Woodie Fryman,1004381,2.4
Frank LaCorte,1007239,-0.6
Dave LaRoche,1007354,0.6
Erik Bedard,126,2.0
Terry Pearson,487,-0.1
Nate Field,599,0.0
Josh Fogg,989,1.3
Chan Ho Park,1267,-0.4
Kenny Rogers,1277,3.0
Chris Narveson,2141,-0.1
Fernando Abad,4994,0.3
Dane de la Rosa,10095,1.0
Steve Grilli,1005059,0.1
Gary Lavelle,1007389,1.3
Terry Mathews,1008241,0.7
Jeff Schwarz,1011658,0.0
Sparky Lyle,1007859,2.0
Dave Wallace,1013543,-0.1
Andrew Miller,6785,2.1
Charles Hudson,1006134,-1.1
Shane Rawley,1010719,1.7
Mark Ross,1011233,0.0
Dave Stenhouse,1012482,0.0
Kevin Appier,3,0.0
Scot Shields,35,1.6
Luis Vizcaino,714,0.3
Daniel Descalso,8392,0.0
Garry Hancock,1005294,0.0
Charlie Hough,1006050,0.0
Ron Musselman,1009409,0.6
Roger Nelson,1009511,0.8
Vicente Palacios,1009965,0.9
Amaury Telemaco,1802,-0.4
Eric O'Flaherty,5746,-0.1
Tom Koehler,6570,1.1
Porfi Altamirano,1000185,0.3
Jim Dougherty,1003429,-0.3
John Habyan,1005176,0.9
Jack Hamilton,1005274,-0.3
Bill Short,1011929,0.3
Travis Harper,1211,0.0
Michael Wuertz,1856,2.3
Gary Majewski,2131,-0.1
Cesar Jimenez,3762,0.2
Brandon Kintzler,9939,-0.1
Steve Barber,1000530,0.9
Ed Farmer,1003935,0.1
Teddy Higuera,1005799,2.2
Carl Morton,1009230,5.9
Jim Palmer,1009973,4.2
Chris Welsh,1013772,-0.2
Charlie Williams,1013980,-0.7
Darrin Winston,1014142,-0.4
Nelson Cruz,554,-0.2
Kyle Snyder,1689,-0.2
Matt Belisle,1837,2.0
Kameron Loe,4422,-0.2
Paul Hartzell,1005467,0.1
Jim Poole,1010435,0.1
Mark Wiley,1013942,0.1
Denny Neagle,441,0.3
Vic Darensbourg,516,0.6
Hideo Nomo,666,2.1
Kirk Rueter,1128,0.8
Brett Cecil,2660,1.1
Fernando Salas,4971,0.7
Ike Delock,1003179,0.2
Doc Medich,1008714,1.9
Bruce Sutter,1012743,0.5
Albert Williams,1013971,-0.1
Mike Buddie,678,0.2
Evan Scribner,7525,0.4
Alex Wilson,9239,0.5
Rob Scahill,9286,-0.3
Danny Darwin,1002996,3.2
Pat Jarvis,1006363,1.3
Damaso Marte,247,0.2
Jake Westbrook,412,0.3
Jose Lima,475,1.0
Ryan Dempster,517,0.2
Dave Burba,1239,1.1
Edgar Gonzalez,1727,-0.6
Glenn Abbott,1000010,1.4
Jim Constable,1002546,0.0
Mike Henneman,1005656,1.2
Alejandro Pena,1010140,1.1
Paul Splittorff,1012346,3.7
David Riske,402,0.1
Todd Jones,436,0.3
Orlando Hernandez,823,2.4
Joel Pineiro,1094,4.3
Dave Baldwin,1000477,-0.4
Ken Brett,1001402,0.5
Bill Graham,1004926,0.0
Billy Hoeft,1005893,1.4
Steve Mintz,1008987,0.0
Dave Wickersham,1013917,0.9
Kevin Gryboski,91,0.3
Ray King,693,0.8
Pedro Feliciano,1601,0.8
Matt Cain,4732,-0.5
Tim Stauffer,6432,0.0
Xavier Hernandez,1005715,0.0
Craig McMurtry,1008651,-0.5
Mike Mohler,1009033,0.4
Tom Phoebus,1010301,-0.3
John Smiley,1012084,4.3
John Tudor,1013215,2.5
Chad Paronto,399,0.4
Matt Herges,780,1.5
Wade Miley,8779,0.6
Juan Agosto,1000084,-0.6
Richard Dotson,1003424,0.8
Charlie Lea,1007423,-0.1
Bobby Locke,1007687,-0.1
Scott Proctor,1911,-0.5
Bryan Clark,1002270,0.1
Terry Fox,1004284,-0.3
Stan Spencer,1012329,-0.1
Ramon Ortiz,27,0.8
Tyler Walker,901,0.6
Wil Ledezma,1669,-0.1
Rigo Beltran,1916,-0.2
Bob Grim,1005060,0.5
Gil Heredia,1005686,0.3
Dennis Higgins,1005788,0.5
Tim Lollar,1007715,-0.8
Roger McDowell,1008475,0.1
Chuck Smith,1012114,3.4
A.J. Burnett,512,2.3
Tommy Hunter,1157,1.2
Luke Gregerson,4090,0.9
Jeff Manship,6865,0.6
Ted Abernathy,1000020,0.5
John Cerutti,1002106,-0.3
Ron Davis,1003075,-0.8
Dan Gladden,1004750,0.0
Jeff Parrett,1010019,0.8
Howie Reed,1010766,0.5
Sammy Stewart,1012528,-0.3
Oscar Zamora,1014416,-1.5
Clay Condrey,1579,0.2
Derrick Turnbow,1694,-0.4
Clay Rapada,4831,0.0
Josh Tomlin,9388,0.5
Rod Nichols,1009569,-0.3
Jay Ritchie,1010988,0.2
Mike Myers,68,0.0
Jay Tessmer,851,0.0
Manny Corpas,2807,0.1
Josh Kinney,3638,-0.4
Tommy Layne,7501,0.2
Jeff Innis,1006266,-0.3
Vicente Romo,1011177,-0.9
Dave Schmidt,1011580,2.2
Mike Torrez,1013134,2.3
Sean Marshall,5905,0.3
Jaime Garcia,8137,1.9
John Boozer,1001194,-0.8
Bill Castro,1002077,0.3
Reggie Cleveland,1002347,1.0
Dick Drago,1003475,0.8
Tom Hilgendorf,1005806,0.1
La Marr Hoyt,1006114,3.2
Blaise Ilsley,1006255,-0.1
Billy Loes,1007699,-0.9
Rich Monteleone,1009068,-0.5
Wayne Twitchell,1013244,-1.5
Edinson Volquez,3990,0.7
James Russell,4089,-0.3
Rob Johnson,8029,0.0
John Johnstone,1006475,0.8
Bob Miller,1008877,1.7
Mel Rojas,1011153,-0.2
Don Rudolph,1011285,3.0
Chad Fox,684,0.9
Chris Booker,2039,-0.2
Colt Hynes,7560,0.0
Diego Segui,1011725,0.3
Bob Shirley,1011911,0.9
Jack Spring,1012362,0.0
Will Cunnane,274,-0.1
Graeme Lloyd,783,-0.1
Paul Abbott,1061,0.6
Chris Michalak,1415,0.1
Wilton Lopez,4227,-0.2
Brandon Medders,8604,-0.2
Al Downing,1003450,3.1
Rick Mahler,1007988,3.4
Jeff Suppan,633,1.8
Matt Keough,1006858,-0.2
Jack Lamabe,1007266,0.9
Jim Lonborg,1007724,2.3
Johnny Podres,1010406,1.8
Bob Purkey,1010572,2.9
Jim Slaton,1012054,-0.1
Antonio Osuna,249,0.8
Andy Benes,1144,3.3
Felipe Lopez,1311,0.0
Wes Obermueller,1637,0.0
Huston Street,8258,1.0
Jeff Ballard,1000490,-0.6
Jim Bruske,1001598,0.1
Danny Graves,326,-0.1
Mike MacDougal,612,0.2
Dave Lee,1843,0.0
Jumbo Diaz,3397,0.3
Clay Carroll,1001997,0.2
Bennie Daniels,1002968,1.5
Ken Tatum,1012843,-0.3
Andy Pettitte,840,3.9
Blake Wood,1345,0.5
Ryan Mattheus,7169,0.0
Burt Hooton,1006005,1.8
Chad Bradford,904,0.3
Felix Heredia,1304,0.0
John Mabry,1381,0.0
John Danks,6329,1.3
Richard Bleier,7803,0.1
Danny Heep,1005576,-0.1
Bob Trowbridge,1013198,0.2
John Tsitouris,1013208,0.0
Xavier Cedeno,36,-0.9
Scott Linebrink,564,-0.5
Ramiro Mendoza,836,1.3
David Wells,855,3.0
Bill Hall,1605,0.0
Josh Fields,5070,0.4
Casey Janssen,7355,1.1
Nick Vincent,7555,1.8
Kevin Campbell,1001886,0.1
Mike Jeffcoat,1006378,1.0
Rick Reuschel,1010852,3.9
Jason Jennings,434,0.1
Mike Jackson,732,0.3
Doug Davis,1244,2.8
Adam Wainwright,2233,3.9
Vida Blue,1001094,3.3
Dean Chance,1002130,1.0
Rich Gale,1004444,0.0
Dave Geisel,1004603,0.0
Juan Guzman,1005162,-0.2
Barry Manuel,1008084,0.0
Billy Muffett,1009286,0.3
Carlos Silva,973,-0.1
Joe Nathan,1122,2.6
Chris Hatcher,3299,0.4
Jesse Jefferson,1006380,-0.5
Bob Ojeda,1009756,5.1
Jim Rooker,1011183,2.9
Dave Sisler,1012019,-0.1
Lou Pote,30,-0.3
Jason Bere,266,3.0
Tim Worrell,1139,1.0
Guillermo Mota,1467,1.3
Dan Jennings,8073,-0.1
Tyler Cloyd,8536,0.0
Bob Forsch,1004233,3.5
Paul Gibson,1004671,-0.2
Gordon Jones,1006558,-0.2
Pascual Perez,1010185,1.9
Dan Spillner,1012342,2.6
Jordan Zimmermann,4505,1.4
Jonathan Broxton,4759,0.7
Yovani Gallardo,8173,0.6
Odrisamer Despaigne,16017,0.7
Pete Burnside,1001718,0.8
Bud Daley,1002942,0.0
Don Schwall,1011657,0.8
Craig Swan,1012754,0.5
Dennis Springer,672,0.1
Jay Powell,1271,0.2
Aaron Miles,1844,-0.1
Roberto Rivera,1011006,-0.1
Ken Schrom,1011620,0.1
Dave Stewart,1012519,4.8
Derek Lowe,199,2.4
Dan Miceli,1463,0.3
Chris Young,3196,0.1
J.A. Happ,7410,1.0
Mike Campbell,1001887,-0.4
Jim Czajkowski,1002918,-0.2
Dennis Lamp,1007284,1.7
Mike Marshall,1008144,1.6
John Montague,1009060,0.1
Luis Sanchez,1011408,0.3
Kevin Jarvis,1037,0.6
Yusmeiro Petit,4020,-0.1
Doug Johns,1006449,0.4
Les Lancaster,1007287,-1.1
Bill Long,1007727,-0.7
Jon Matlack,1008246,5.2
Wayne Nordhagen,1009626,0.0
Jose Jimenez,435,-0.6
Sean Green,3001,-0.1
Mike Pelfrey,5203,-0.6
Kyle Kendrick,6230,-0.8
Bob Bruce,1001573,2.7
Joe Hoerner,1005895,0.4
Mike McCormick,1008420,0.3
Taylor Phillips,1010298,-0.3
Humberto Robinson,1011068,-0.2
Rick Waits,1013494,0.4
Wilbur Wood,1014248,6.1
Paul Quantrill,669,0.2
Gil Meche,1089,1.0
Francisco Liriano,3201,1.6
Al Alburquerque,6324,-0.1
Bob Gibson,1004662,6.0
Neal Heaton,1005568,0.9
Bill Krueger,1007175,0.0
Mike Munoz,1009328,0.7
Phil Regan,1010785,0.7
Ryan Glynn,686,-0.2
Mark Mulder,932,0.0
Doug Creek,1202,-0.1
Tanyon Sturtze,1230,1.4
Jason Vargas,8044,1.7
Jared Burton,8346,-0.1
John Candelaria,1001909,3.3
Eric Gunderson,1005144,-0.5
John Wyatt,1014303,-0.2
Bruce Chen,769,-0.2
Keith Osik,1001,0.0
Matt Lindstrom,4604,0.2
Bobby Jenks,8645,0.0
Ken Forsch,1004234,1.5
Bobby Munoz,1009326,-0.3
Bill Risley,1010986,-0.3
Mark Wagner,1013488,0.0
Wade Miller,568,-0.3
Ted Lilly,833,2.1
John Grabow,1848,0.3
Carlos Villanueva,4138,1.3
Cole Hamels,4972,4.5
Tyler Sturdevant,6780,0.2
Andy Hassler,1005480,0.0
Ray Herbert,1005684,5.3
Dan Schatzeder,1011527,0.8
Pete Schourek,1011608,0.4
Rod Scurry,1011700,0.6
Livan Hernandez,1116,2.4
Sergio Santos,4734,-0.5
John Ericks,1003809,0.0
Bob Gibson,1004663,0.0
Don Nottebart,1009651,0.3
Dick Radatz,1010630,-1.1
Kevin Millwood,106,3.4
Randy Choate,813,0.3
Vinnie Chulk,1838,-0.1
Edwin Jackson,1841,0.7
Wandy Rodriguez,2586,4.2
Joe Boever,1001118,-0.1
Frank DiPino,1003320,0.8
Kevin Gross,1005088,0.9
Barry Latman,1007377,1.5
Julio Navarro,1009466,0.0
Fritz Peterson,1010227,2.9
Bryn Smith,1012104,2.1
Rolando Arrojo,174,1.1
Matt Perisho,1423,-0.1
Zack Greinke,1943,4.5
Brandon Gomes,2267,-0.4
Ubaldo Jimenez,3374,0.4
Ricky Nolasco,3830,3.5
Lance Cormier,4346,-0.3
Miguel Gonzalez,7024,0.4
Paul Maholm,8678,1.7
Billy Brewer,1001404,-0.1
Dave Leonhard,1007540,0.2
Bob Mabe,1007896,0.0
Gabe White,360,1.3
Dave Mlicki,569,1.3
David Cone,1680,3.9
Mike Dunn,9948,0.2
Wei-Yin Chen,13071,0.9
Fred Beene,1000774,1.3
Nelson Briles,1001432,1.3
Mark Gubicza,1005115,2.3
Bob Humphreys,1006184,1.7
Alan Newman,1009540,-0.1
Jim Shellenback,1011859,-0.4
Luis Tiant,1013054,0.9
Brad Lidge,563,0.8
Nelson Figueroa,683,-0.2
Geoff Geary,1813,-0.3
Sam LeCure,4664,-0.2
Chris Jakubauskas,7831,0.1
Bud Black,1001007,1.1
Jerry Dipoto,1003321,0.6
Steve Farr,1003953,0.8
Gene Harris,1005414,0.1
Ron Perranoski,1010201,0.2
J.C. Romero,754,0.0
Jorge Sosa,1228,1.5
Paul Wilson,1234,1.5
Brian Falkenborg,1859,-0.2
Paul Doyle,1003468,-0.5
Tom Edens,1003671,0.6
Ed Giovanola,1004745,0.0
Blue Moon Odom,1009726,0.2
Marty Pattin,1010074,1.8
Walt Terrell,1012924,1.5
Bartolo Colon,375,4.7
Joe Blanton,4849,0.6
Ray Sadecki,1011360,3.2
Lee Smith,1012175,1.6
Eric Gagne,650,0.0
Glendon Rusch,707,2.3
Kyle Lohse,739,0.7
Carlos Reyes,1721,0.2
Felix Hernandez,4772,1.1
Joe Beckwith,1000758,0.9
Oliver Perez,1514,0.6
Phil Coke,5535,0.0
Bert Blyleven,1001098,3.9
Orel Hershiser,1005741,5.6
Mike Perez,1010184,0.1
Russ Swan,1012758,-0.2
Anibal Sanchez,3284,3.3
Jeremy Hellickson,4371,0.2
Chaz Roe,9866,0.1
Tim Burke,1001692,0.8
John Frascatore,1004304,-1.1
Rich Gossage,1004894,3.6
Dave Smith,1012117,1.3
Will Ohman,296,0.8
Javier Vazquez,801,4.8
Bobby Seay,1225,1.0
Jon Adkins,1799,-0.1
Kevin Whelan,3462,-0.1
C.J. Wilson,3580,5.2
Willie Fraser,1004306,0.0
Bill Lee,1007448,1.2
Bruce Ruffin,1011294,0.7
Don Wengert,1013777,-0.1
Marc Wilkins,1013959,0.0
Tom Glavine,90,5.3
Shane Halter,468,0.0
Mark Redman,491,1.4
Jim Henderson,6653,0.2
Dennis Martinez,1008161,0.0
Ralph Terry,1012929,0.9
Scott Schoeneweis,33,0.9
Mike Koplove,63,0.0
Jeff Williams,674,-0.1
Joe Dawley,1632,0.0
Dave Dravecky,1003486,1.4
Tony Fossas,1004242,0.0
Marvin Freeman,1004326,0.3
Larry Gura,1005150,3.1
Antonio Alfonseca,260,0.6
Jim Mecir,930,1.9
Kevin Correia,1767,0.3
Jim Brewer,1001406,0.2
Tommy Greene,1005013,0.0
Erik Hanson,1005333,4.1
Greg Harris,1005416,0.2
Larry Sherry,1011883,0.0
Randy St. Claire,1012443,0.1
Scott Terry,1012930,-0.3
Jared Fernandez,324,0.5
Eddie Guardado,727,1.4
Pedro Beato,1330,0.0
Billy Buckner,8253,-0.1
Burke Badenhop,9736,0.2
Bill Fischer,1004066,-0.3
Craig Skok,1012041,-0.4
Pablo Torrealba,1013135,-1.0
Jim Umbricht,1013277,0.0
Cecil Upshaw,1013292,0.1
Jason Grilli,521,0.6
T.J. Mathews,567,-0.1
Mike Fyhrie,1447,0.8
Mike James,1453,0.3
Jason Hammel,4538,0.6
Nate Jones,4696,1.9
Randy Myers,1009427,1.6
Ed Olwine,1009797,-0.4
John Lackey,1507,3.2
Matt Thornton,1918,0.9
Matt Whiteside,1956,-0.4
Franklin Morales,5088,-0.1
Homer Bailey,8362,0.6
Adam Liberatore,10637,0.1
Paul Foytack,1004287,1.2
Jimmy Key,1006885,5.3
Dale Murray,1009383,-0.2
Jason Marquis,105,3.2
Jerry Blevins,7841,0.8
Andrew Cashner,8782,2.4
Toru Murata,11652,-0.2
Tom Browning,1001566,2.7
Al Holland,1005947,2.1
Odell Jones,1006579,1.1
Bob Priddy,1010532,-0.2
Frank Viola,1013435,5.8
Greg Swindell,76,1.0
Greg Maddux,104,7.8
Rafael Soriano,1100,1.9
Nick Blackburn,4270,-0.7
Don Aase,1000003,1.5
Jim Bunning,1001653,4.6
Greg Cadaret,1001810,-0.4
Mark Gardner,1004529,1.9
Jim Hickman,1005777,-0.1
Tim Fortugno,1004240,0.3
Jason Stanford,1763,0.5
Ross Detwiler,2859,0.3
Chris Resop,3799,-0.3
Dave Bush,4635,-0.4
Luis Garcia,6984,1.3
Brian Holton,1005986,-0.3
Vance Law,1007409,0.0
Ken Mackenzie,1007919,-0.1
Sonny Siebert,1011951,2.3
Jarrod Washburn,40,2.0
Tim Redding,573,1.2
LaTroy Hawkins,729,2.6
Joe Roa,969,0.6
Brian Meadows,998,-0.5
Bryan Harvey,1005469,2.6
Daryl Patterson,1010059,-0.3
Dooley Womack,1014203,-0.2
Mike Hampton,430,2.6
Randy Flores,1446,0.0
Mike Burns,2932,0.0
Junichi Tazawa,4079,0.2
Dwight Bernard,1000887,1.0
George Frazier,1004308,-1.3
Tim Leary,1007438,2.3
Pat Perry,1010215,0.1
Bob Veale,1013391,5.3
Scott Elarton,426,-1.1
Armando Benitez,865,0.9
Steve Trachsel,898,2.0
David Hernandez,4259,-0.1
Ian Kennedy,6986,0.4
Dick Egan,1003699,-0.5
Don McMahon,1008629,-0.7
Bert Roberge,1011022,0.1
Dick Stigman,1012534,-0.4
Pat Zachry,1014407,0.7
Dom Zanni,1014417,0.3
Joba Chamberlain,2692,0.1
Wayne Granger,1004945,0.0
Joe Hesketh,1005747,-0.1
Matt Young,1014385,-0.1
Barry Zito,944,1.3
Mike Timlin,1187,1.4
Ryan Madson,1852,1.8
Jack Taschner,2766,0.0
Jim Beattie,1000731,0.6
Pedro Borbon,1001195,1.3
Jeff Brantley,1001358,1.0
Jackie Brown,1001522,0.4
Mark Eichhorn,1003712,1.9
Jack McDowell,1008473,3.5
Bill Monbouquette,1009048,2.1
Kevin Ritz,1010998,3.1
Ken Sanders,1011417,-0.5
Dave Stieb,1012532,3.1
Chris Brock,130,-0.3
Todd Wellemeyer,1709,-0.1
Sergio Mitre,1773,-0.2
Heath Bell,2080,1.2
Rick Aguilera,1000086,0.8
Rick Lysander,1007890,1.1
Dick Ruthven,1011330,1.6
Rodrigo Lopez,150,1.7
Scott Downs,773,0.5
Trevor Hoffman,1035,3.1
Jim Acker,1000030,1.9
Gene Garber,1004493,1.2
Wes Gardner,1004532,0.0
Bruce Hurst,1006222,3.8
Mark Leiter,1007501,0.3
Tippy Martinez,1008200,1.6
Jason Christiansen,1111,0.9
Javier Lopez,1663,0.1
Juan Gutierrez,3265,-0.2
Cedrick Bowers,3293,-0.1
Samuel Deduno,5285,0.2
Scott Feldman,6283,2.2
Matt Reynolds,8887,-0.7
Larry Dierker,1003288,-0.5
Larry Jackson,1006304,4.0
Bob Long,1007728,-0.2
Dave Righetti,1010958,1.2
Bob Stanley,1012409,0.7
Wes Stock,1012553,0.7
Chad Durbin,1442,1.0
Jose Veras,2063,0.7
Tom Bolton,1001155,-0.1
Alvin Morman,1009193,0.1
Odalis Perez,668,1.1
Brian Sanches,2739,0.3
Jo-Jo Reyes,5559,0.0
Philip Humber,8586,-0.2
John Dopson,1003404,0.4
Dennis Leonard,1007531,3.7
Bob MacDonald,1007900,0.0
Paul Mitchell,1009009,1.1
Donn Pall,1009968,-0.6
Jeff Robinson,1011073,-0.4
Steve Shields,1011892,-0.1
Dave Stevens,1012508,-0.1
Tom Sturdivant,1012654,0.0
Kirk Bullinger,552,0.2
Colby Lewis,1259,4.9
Jean Machi,3220,-0.1
Ray Burris,1001729,1.2
Guy Hoffman,1005906,1.2
Mike Moore,1009122,1.3
Tom Morgan,1009184,-0.7
Tim Pugh,1010560,0.2
Mark Thurmond,1013052,0.3
Bob Walk,1013507,1.1
Brett Tomko,1056,1.0
Ryan Bukvich,1531,-0.2
Aaron Laffey,6248,-0.1
Jack Billingham,1000970,3.7
Bill Campbell,1001874,0.2
Dan Osinski,1009875,1.0
Gary Peters,1010228,4.6
Kevin Wickander,1013915,0.2
Carl Willey,1013965,0.6
Don Williams,1013992,0.1
Joaquin Benoit,1437,-0.2
Edward Paredes,4168,0.2
Tommy Hottovy,7542,-0.2
Fernando Rodriguez,7558,0.1
Jamie Easterly,1003639,0.3
Ramon Martinez,1008193,1.9
Dennis Rasmussen,1010703,0.8
Doug Sisk,1012017,0.0
Bob Welch,1013750,4.5
Bob Wickman,413,0.8
Cristhian Martinez,5337,0.5
Jim Abbott,1000012,0.5
Frank Baumann,1000683,-0.3
Norm Charlton,1002160,0.8
Mark Clark,1002296,4.1
Josh Beckett,510,1.0
Arthur Rhodes,1097,1.6
Steve Kline,1164,-0.1
Ismael Valdez,1283,-0.5
Jason Bulger,3915,0.6
J.P. Howell,8245,0.9
Rick Camp,1001901,0.8
Mark Knudson,1007065,-0.4
Mark Langston,1007323,3.0
Ray Semproch,1011744,-0.1
Tim Stoddard,1012556,-0.6
Kiko Calero,1676,0.7
Tom House,1006064,0.8
Bill Laskey,1007367,0.6
Gene Nelson,1009501,-1.6
Scott Dohmann,1936,-0.1
Mike McCoy,4583,0.0
Scott Aldred,1000115,0.4
Fred Gladding,1004751,0.5
Roger Mason,1008222,0.0
Greg Mathews,1008237,-0.3
