Name,playerid,WAR27
Paul Brown,1001553,0.1
Don Drysdale,1003516,6.9
Jim McGlothlin,1008532,1.6
Bob Patterson,1010055,1.2
Tim Scott,1011694,1.1
Ed Whitson,1013911,1.1
Mike Thurman,852,1.5
Chad Harville,915,-0.1
Josh Towers,1489,1.1
Fernando Arroyo,1000327,-0.2
Tim Crews,1002765,0.7
Mike Kekich,1006764,0.2
Joey McLaughlin,1008614,0.0
Rich Garces,189,-0.3
Gary Glover,234,0.0
Jason Isringhausen,1158,0.9
Dave Haas,1005170,-0.7
Terry Leach,1007427,0.1
Larry Pashnick,1010041,-0.1
Allen Watson,1013675,0.9
Jim Willoughby,1014047,0.4
John Smoltz,115,2.1
Jason Boyd,1020,0.2
Jason Kershner,1566,0.1
D.J. Carrasco,1666,-0.1
Jack Armstrong,1000313,0.7
Dan Carlson,1001959,-0.3
Joel Johnston,1006474,0.0
J.R. Richard,1010913,5.0
Reggie Ritter,1010994,-0.5
Carroll Sembera,1011740,-0.3
Dick Tidrow,1013056,2.4
Mike Morgan,67,3.1
Jason Frasor,1906,0.6
Justin Lehr,2163,-0.1
Bill Gullickson,1005136,3.2
David Howard,1006075,-0.1
Steve Howe,1006107,0.2
Catfish Hunter,1006199,0.5
James Hurst,1006224,-0.1
Clay Kirby,1006960,-0.4
Dick Lines,1007634,0.8
Joe Borowski,267,0.1
Dennys Reyes,444,1.1
Julian Tavarez,541,1.5
Al Leiter,883,0.9
Josias Manzanillo,996,-0.1
Doyle Alexander,1000122,1.4
Melvin Bunch,1001651,-0.3
Dennis Burtt,1001739,0.3
Jeff Heathcock,1005561,0.2
Larry McWilliams,1008700,0.9
Randy Moffitt,1009027,0.2
Dan Pfister,1010267,-1.2
Scott Ruskin,1011309,0.4
Ron Taylor,1012885,0.0
George Witt,1014172,-0.4
Bobby Jones,1454,-0.3
Brad Arnsberg,1000323,-0.4
Mike Rochford,1011090,-0.2
Dick Woodson,1014236,2.6
Jeff Zimmerman,1014446,0.7
J.J. Putz,1795,-0.2
Mike Brown,1001545,-0.3
Grant Jackson,1006298,1.5
Paul Wagner,1013490,1.4
Jim Winn,1014140,-1.1
Troy Percival,29,1.1
Sean Lowe,994,-0.2
Joe Hudson,1006138,-0.1
Chad Ogea,1009744,0.4
Kent Tekulve,1012905,-0.1
Armando Reynoso,72,2.0
Sun-Woo Kim,197,1.0
Mark Wohlers,414,1.8
Jesus Sanchez,1476,-0.5
Jeff James,1006350,0.0
Lindy McDaniel,1008441,0.6
Scott Nielsen,1009586,-0.2
Pedro Ramos,1010681,0.6
Todd Rizzo,1011010,0.0
Mike Witt,1014174,4.4
Juan Acevedo,458,-0.2
Luis Aquino,1000285,2.0
Bob Johnson,1006430,4.6
Lerrin LaGrow,1007255,0.3
Jeff Musselman,1009407,-0.1
Kris Benson,982,0.8
Buddy Carlyle,2010,-0.2
Shayne Bennett,1000847,-0.3
John Butcher,1001762,3.3
Pete Filson,1004046,-0.3
Woodie Fryman,1004381,0.3
Frank LaCorte,1007239,0.1
Dave LaRoche,1007354,1.3
Fred Lasher,1007366,-0.2
Wayne Gomes,191,0.4
Nate Field,599,-0.1
Josh Fogg,989,1.7
Chan Ho Park,1267,3.9
Kenny Rogers,1277,1.1
Steve Grilli,1005059,-0.6
Gary Lavelle,1007389,0.1
Terry Mathews,1008241,-0.5
Steve Foucault,1004262,1.8
Daniel Garibay,1004536,0.3
Sparky Lyle,1007859,1.5
Freddie Toliver,1013102,1.5
Charles Hudson,1006134,0.1
Jack Kucek,1007195,-0.3
David Nied,1009577,-0.1
Shane Rawley,1010719,3.2
Mark Ross,1011233,-0.2
Kevin Appier,3,5.3
Scot Shields,35,2.4
Luis Vizcaino,714,1.5
Don Carrithers,1001992,-0.2
Charlie Hough,1006050,-0.3
Ron Musselman,1009409,0.0
Roger Nelson,1009511,1.0
Dave Otto,1009905,-0.1
Vicente Palacios,1009965,-0.4
Amaury Telemaco,1802,0.0
Jim Dougherty,1003429,0.0
John Habyan,1005176,2.6
Jack Hamilton,1005274,-0.3
Jesse Hickman,1005775,0.0
Ben McDonald,1008454,1.0
Dave Sells,1011736,-0.4
Travis Harper,1211,0.7
Vic Albury,1000109,0.1
Steve Barber,1000530,2.9
Ross Baumgarten,1000689,-0.1
Gary Christenson,1002212,-0.5
Steve Crawford,1002749,1.6
Ed Farmer,1003935,0.0
Rick Grapenthin,1004954,-0.1
Teddy Higuera,1005799,5.1
Scott Medvin,1008718,0.0
Carl Morton,1009230,0.6
Jim Palmer,1009973,4.6
Chris Welsh,1013772,-0.7
Charlie Williams,1013980,-0.4
Jim Wright,1014284,0.0
Nelson Cruz,554,0.6
Brian Mallette,1460,-0.2
Kyle Snyder,1689,0.3
Franklin Nunez,2033,0.0
Don Gordon,1004873,0.2
Jim Poole,1010435,0.8
Randy Tomlin,1013111,1.1
Joe Verbanic,1013407,-0.2
Mark Wiley,1013942,0.0
Denny Neagle,441,3.4
Vic Darensbourg,516,1.2
Hideo Nomo,666,4.4
Rick Reed,750,0.0
Kirk Rueter,1128,0.9
Joe Decker,1003127,3.0
John Gelnar,1004608,0.7
Doc Medich,1008714,2.7
Bruce Sutter,1012743,1.9
Albert Williams,1013971,2.0
Adam Bernero,460,-0.2
Mike Buddie,678,0.1
Dan Smith,1521,-0.8
Danny Darwin,1002996,3.2
Pat Jarvis,1006363,4.3
Chris Peters,1010225,-0.4
George Stone,1012565,0.2
Damaso Marte,247,1.6
Jake Westbrook,412,2.9
Jose Lima,475,-0.1
Ryan Dempster,517,0.2
Dave Burba,1239,0.6
Glenn Abbott,1000010,1.2
Kevin Blankenship,1001050,0.0
Mike Henneman,1005656,0.5
Sherman Jones,1006592,0.1
Randy Martz,1008207,0.0
Alejandro Pena,1010140,0.4
Rafael Roque,1011191,-0.3
Paul Splittorff,1012346,1.4
David Riske,402,0.1
Todd Jones,436,0.4
Tom Davey,1026,0.5
Matt Duff,1565,-0.1
Mark Bomback,1001156,0.6
Ken Brett,1001402,3.3
German Gonzalez,1004834,0.1
Phil Leftwich,1007479,0.1
Bob Scanlan,1011489,1.6
Paul Spoljaric,1012349,0.0
Dave Wickersham,1013917,3.1
Chris Reitsma,348,1.5
Ray King,693,0.5
Pedro Feliciano,1601,-0.1
Jason Dickson,1003278,0.3
Steve Fireovid,1004063,0.1
Geraldo Guzman,1005159,1.0
Xavier Hernandez,1005715,2.1
Rick Leach,1007426,-0.1
Gino Minutelli,1008988,-0.4
Mike Mohler,1009033,0.5
Tom Phoebus,1010301,1.3
Ed Plank,1010386,0.0
John Smiley,1012084,5.0
John Tudor,1013215,0.2
Chad Paronto,399,0.0
Bob File,1301,0.0
Juan Agosto,1000084,0.7
Richard Dotson,1003424,2.1
Vince Horsman,1006033,0.3
Charlie Lea,1007423,2.3
Bobby Locke,1007687,-0.3
Mike Romano,1011167,-0.1
Scott Proctor,1911,-0.2
Bryan Clark,1002270,-0.3
Terry Fox,1004284,0.0
Ron Nischwitz,1009604,0.1
Ramon Ortiz,27,0.7
Rigo Beltran,1916,1.0
Joe Bitker,1000999,-0.3
Gil Heredia,1005686,1.0
Dennis Higgins,1005788,-0.2
Curtis King,1006926,0.0
Tim Lollar,1007715,0.8
Roger McDowell,1008475,0.8
Bob Sebra,1011709,-0.3
Len Whitehouse,1013885,-0.4
A.J. Burnett,512,2.9
Ted Abernathy,1000020,-0.1
Wade Blasingame,1001057,1.9
Tom Butters,1001785,-0.2
John Cerutti,1002106,-0.1
Ron Davis,1003075,2.1
Jeff Parrett,1010019,1.4
Howie Reed,1010766,0.6
Sammy Stewart,1012528,1.5
Clay Condrey,1579,-0.5
Derrick Turnbow,1694,1.2
Brian Barnes,1000560,-0.5
Rod Nichols,1009569,0.4
Jay Ritchie,1010988,0.6
Mike Myers,68,1.1
Jim Parque,250,-0.2
Jay Tessmer,851,-0.1
Mike Gardiner,1004516,0.0
Jeff Innis,1006266,-0.3
Ed Palmquist,1009977,-0.3
Jim Panther,1009980,-0.8
Vicente Romo,1011177,0.8
Marino Santana,1011439,-0.2
Dave Schmidt,1011580,1.5
Mike Torrez,1013134,2.4
Kevin Walker,1060,-0.2
John Boozer,1001194,0.0
Bill Castro,1002077,0.5
Reggie Cleveland,1002347,1.6
John Cumberland,1002871,-0.1
Jim Dedrick,1003133,-0.1
Dick Drago,1003475,2.9
Tom Hilgendorf,1005806,0.1
La Marr Hoyt,1006114,5.3
Bryan Kelly,1006796,0.0
Bob Kipper,1006956,-0.6
Rich Monteleone,1009068,0.2
Wayne Twitchell,1013244,1.1
Jason Grimsley,602,-0.4
John Johnstone,1006475,-0.1
Mark Mercer,1008777,-0.2
Bob Miller,1008877,0.3
Gordie Richardson,1010908,-0.7
Mel Rojas,1011153,0.9
Matt Ruebel,1011289,-0.2
Lary Sorensen,1012279,2.2
Chad Fox,684,1.3
Huck Flener,1004148,0.7
Bo McLaughlin,1008608,-0.3
Diego Segui,1011725,1.6
Bob Shirley,1011911,0.1
Fred Talbot,1012813,0.7
Jose Parra,70,-0.1
Will Cunnane,274,0.1
Kevin Beirne,638,-0.1
Graeme Lloyd,783,0.6
Chris Michalak,1415,-0.1
Dave Elder,1535,-0.2
Jim Bronstad,1001469,-0.7
Tom Cheney,1002177,3.1
Al Downing,1003450,0.2
Rick Mahler,1007988,1.4
Dennis Ribant,1010890,-0.1
Jeff Suppan,633,1.3
Kyle Abbott,1000014,-0.1
Earl Francis,1004289,0.9
Shawn Hillegas,1005818,-0.1
Matt Keough,1006858,-0.9
Jack Lamabe,1007266,1.7
Jim Lonborg,1007724,1.8
Johnny Podres,1010406,3.6
Jim Slaton,1012054,1.5
Antonio Osuna,249,0.7
Andy Benes,1144,3.3
Wes Obermueller,1637,0.7
Jeff Ballard,1000490,0.6
Dan Larson,1007361,0.0
Jim Roland,1011156,0.3
Danny Graves,326,1.2
Mike MacDougal,612,-0.1
Dave Lee,1843,-0.2
Clay Carroll,1001997,1.0
Todd Erdos,1003804,-0.2
Bill Gogolewski,1004802,-0.1
Johnny James,1006351,-0.7
Eric Ludwick,1007816,0.0
Wayne Rosenthal,1011216,-0.1
Ken Tatum,1012843,-0.1
Ed Vande Berg,1013348,-0.6
Dave Von Ohlen,1013454,0.2
Andy Pettitte,840,2.6
Mark Grater,1004959,0.0
Burt Hooton,1006005,5.2
Mark Lee,1007459,0.0
Marc Pisciotta,1010369,-0.3
Jim Ray,1010726,-1.1
Chad Bradford,904,2.0
Felix Heredia,1304,0.0
Kevin Pickford,1473,-0.2
Jay Hook,1005999,-0.2
Harry Parker,1010003,-0.2
John Tsitouris,1013208,2.0
Scott Linebrink,564,1.4
Ramiro Mendoza,836,1.9
David Wells,855,3.8
Ryan Jensen,1117,-0.5
Kevin Campbell,1001886,-0.1
Tom Hall,1005262,-0.6
Mike Jeffcoat,1006378,-0.4
Sean Maloney,1008045,-0.1
Rick Reuschel,1010852,4.8
Mike Jackson,732,0.4
Travis Miller,742,1.0
Doug Davis,1244,0.7
Erasmo Ramirez,1699,0.5
Vida Blue,1001094,4.9
Dean Chance,1002130,7.7
Rich Gale,1004444,-0.1
Dave Geisel,1004603,-0.3
Juan Guzman,1005162,1.8
Chris Holt,1005983,2.9
Brian Kingman,1006938,0.6
Tom McCarthy,1008381,0.2
Larry Miller,1008914,1.5
Joe Nathan,1122,0.0
Jesse Jefferson,1006380,-0.4
Bob Ojeda,1009756,3.1
Francisco Oliveras,1009776,0.2
Jim Rooker,1011183,2.9
Lou Pote,30,0.6
Jason Bere,266,0.4
Tim Worrell,1139,0.0
Guillermo Mota,1467,-0.3
Danny Boone,1001185,0.7
Bob Forsch,1004233,2.0
Tom Gilles,1004718,0.0
John Martin,1008179,0.0
Pascual Perez,1010185,2.6
Dan Spillner,1012342,1.4
Rick DeHart,1723,-0.4
Bud Daley,1002942,2.4
Ken Patterson,1010067,-1.0
Pat Rice,1010899,-0.1
Don Schwall,1011657,0.6
Craig Swan,1012754,3.8
Jack Cressend,723,-0.4
Jay Powell,1271,1.2
Mike Norris,1009637,-0.2
Ken Schrom,1011620,-0.4
Dave Stewart,1012519,0.5
Derek Wallace,1013544,-0.2
Derek Lowe,199,2.4
Dan Miceli,1463,1.1
Dennis Lamp,1007284,1.4
Mike Marshall,1008144,0.8
John Montague,1009060,-0.5
Luis Sanchez,1011408,-0.2
Kevin Jarvis,1037,-0.6
Jimmy Journell,1161,-0.1
Greg Hibbard,1005764,1.2
Doug Johns,1006449,0.4
Les Lancaster,1007287,2.3
Bill Long,1007727,2.5
Rob Mallicoat,1008023,-0.6
Jon Matlack,1008246,2.6
Matt Turner,1013231,0.1
Bill Wertz,1013793,0.0
Wally Wolf,1014198,-0.2
Jose Jimenez,435,0.5
Denny Stark,452,-0.5
Gene Brabender,1001293,0.6
Bob Bruce,1001573,1.0
Terry Burrows,1001733,-0.2
Joe Hoerner,1005895,-0.5
Mike McCormick,1008420,2.0
Taylor Phillips,1010298,-0.1
Steve Ratzer,1010713,-0.3
Jeff Sparks,1012304,0.0
Rick Waits,1013494,1.7
Wilbur Wood,1014248,0.4
Paul Quantrill,669,0.3
Mike Beard,1000718,-0.2
Jerry Crider,1002766,-0.1
Bob Gibson,1004662,4.4
Neal Heaton,1005568,2.3
Bill Krueger,1007175,0.9
Mike Munoz,1009328,-0.1
Phil Regan,1010785,1.0
Bob Terlecki,1012919,-0.4
Scott Winchester,1014120,0.0
Mark Mulder,932,1.9
Doug Creek,1202,-1.0
John Candelaria,1001909,0.4
Tex Clevenger,1002348,1.1
Matt Grott,1005097,-0.1
Pedro Martinez,1008190,-0.2
John Verhoeven,1013414,0.0
John Wyatt,1014303,1.0
Bruce Chen,769,0.6
Ken Forsch,1004234,1.0
Bobby Munoz,1009326,-0.1
Bill Risley,1010986,0.9
Dwight Siebler,1011952,0.0
Mike Smith,1012182,0.0
Wade Miller,568,1.2
Ted Lilly,833,3.1
Jose Cano,1001917,0.0
Andy Hassler,1005480,0.9
Dan Schatzeder,1011527,0.2
Pete Schourek,1011608,1.0
Rod Scurry,1011700,-0.6
Livan Hernandez,1116,2.7
Bart Evans,1003860,0.2
Bob Gibson,1004663,-0.3
Joe Moeller,1009023,0.5
Don Nottebart,1009651,3.7
Dick Radatz,1010630,2.9
Kevin Millwood,106,4.6
Randy Choate,813,0.0
Brandon Villafuerte,1059,-0.6
Juan Moreno,1465,-0.2
Joe Boever,1001118,0.2
Jim Cosman,1002652,-0.1
Frank DiPino,1003320,0.8
Kevin Gross,1005088,2.4
Don Gullett,1005134,0.6
Barry Latman,1007377,1.1
Joe Magrane,1007973,0.2
Julio Navarro,1009466,0.2
Fritz Peterson,1010227,6.8
Alfonso Pulido,1010566,0.0
Bryn Smith,1012104,1.7
Matt Perisho,1423,-0.2
Francisco Barrios,1000603,-0.4
Billy Brewer,1001404,-0.4
Bob Garibaldi,1004535,0.1
Dave Leonhard,1007540,0.1
Don Shaw,1011820,-0.2
Bill Stafford,1012375,0.1
Bart Miadich,23,0.0
Gabe White,360,0.2
Dave Mlicki,569,1.3
David Cone,1680,5.0
Fred Beene,1000774,-0.1
Nelson Briles,1001432,1.2
Mark Gubicza,1005115,1.6
Bob Humphreys,1006184,-0.5
Tom Kelley,1006782,1.5
Melido Perez,1010183,2.4
Jim Shellenback,1011859,0.2
Luis Tiant,1013054,7.4
Brad Lidge,563,3.7
Nelson Figueroa,683,0.9
Geoff Geary,1813,-0.2
Bud Black,1001007,4.3
Scott Brow,1001570,-0.1
Steve Cooke,1002570,1.6
Jerry Dipoto,1003321,0.9
Steve Farr,1003953,1.0
Gene Harris,1005414,0.0
Ron Perranoski,1010201,0.0
Mark Smith,1012178,0.2
J.C. Romero,754,-0.5
Jorge Sosa,1228,0.2
Paul Wilson,1234,1.6
Brian Falkenborg,1859,-0.1
Blue Moon Odom,1009726,0.9
Marty Pattin,1010074,4.3
Walt Terrell,1012924,4.8
Chris Zachary,1014404,1.6
Bartolo Colon,375,4.3
Joe Cowley,1002690,1.7
Ray Sadecki,1011360,4.6
Lee Smith,1012175,2.7
Ted Wieand,1013923,-0.3
Eric Gagne,650,4.7
Glendon Rusch,707,1.6
Carlos Reyes,1721,0.2
Darrel Akerfelds,1000096,0.0
Joe Beckwith,1000758,0.5
Chuck Hensley,1005680,-0.2
Steve Ontiveros,1009826,0.7
Mark Thompson,1013019,-0.5
Jose Paniagua,483,-0.3
Giovanni Carrara,643,-0.2
Erik Hiljus,919,0.0
Pedro Borbon,1289,0.4
Jason Roach,1740,-0.3
Bert Blyleven,1001098,5.2
Doug Dascenzo,1002998,0.0
Bob Hendley,1005637,0.4
Orel Hershiser,1005741,3.6
Morris Madden,1007945,-0.1
Mike Perez,1010184,0.3
Russ Swan,1012758,-0.1
Tim Burke,1001692,0.7
John Frascatore,1004304,0.5
Dan Gakeler,1004439,0.5
Rich Gossage,1004894,1.0
Dave Morehead,1009156,1.2
Ray Newman,1009544,0.0
Dave Smith,1012117,-0.6
Will Ohman,296,0.0
Javier Vazquez,801,2.0
Bobby Seay,1225,-0.2
Jon Adkins,1799,0.1
Brad Brink,1001436,0.4
Willie Fraser,1004306,-1.2
Milt Hill,1005831,-0.1
Bill Lee,1007448,3.7
Bruce Ruffin,1011294,2.2
Don Wengert,1013777,-0.1
Marc Wilkins,1013959,0.1
Tom Glavine,90,3.3
Mark Redman,491,0.5
Mike Cather,1002082,-0.1
Dennis Martinez,1008161,1.9
Bob Reynolds,1010863,1.4
Ralph Terry,1012929,3.3
Scott Schoeneweis,33,2.0
Mike Koplove,63,0.5
Jeff Williams,674,0.1
Mike Birkbeck,1000981,1.7
Doug Bochtler,1001107,-1.2
Dave Dravecky,1003486,1.6
Marvin Freeman,1004326,0.1
Larry Gura,1005150,1.8
Byron McLaughlin,1008609,1.2
Antonio Alfonseca,260,0.9
Jim Mecir,930,0.0
Jim Brewer,1001406,0.2
Nino Espinosa,1003830,-0.4
Tommy Greene,1005013,0.1
Erik Hanson,1005333,3.1
Greg Harris,1005416,2.0
Tim Kubinski,1007191,-0.2
Dave Leiper,1007498,-0.5
Carlos Perez,1010179,3.7
Calvin Schiraldi,1011563,-0.3
Larry Sherry,1011883,-0.3
Randy St. Claire,1012443,-0.5
Scott Terry,1012930,0.1
Blake Stein,632,0.3
Eddie Guardado,727,0.0
Pete Broberg,1001454,-0.7
Gary Kroll,1007171,-0.1
Clay Parker,1009999,-0.5
Frank Reberger,1010745,-0.1
Rick Rodriguez,1011110,-0.2
Pablo Torrealba,1013135,0.1
Jason Grilli,521,-0.2
T.J. Mathews,567,0.5
Mike James,1453,0.1
Randy Myers,1009427,2.0
Joe Sparma,1012307,0.0
Mac Suzuki,1485,-0.1
Matt Thornton,1918,0.2
Matt Whiteside,1956,0.9
Phil Huffman,1006146,-0.1
Jimmy Key,1006885,1.6
Paul Kilgus,1006899,1.4
Paul Menhart,1008765,-0.4
Dale Murray,1009383,-0.9
Ryan Vogelsong,1011,0.0
Josh Hancock,1606,0.1
Tom Browning,1001566,1.5
Jim Burton,1001737,0.0
Jim Golden,1004804,0.2
Al Holland,1005947,1.1
Bob Priddy,1010532,0.0
Matt Skrmetta,1012044,-0.2
Jeff Tackett,1012809,0.0
Frank Viola,1013435,5.4
Sandy Wihtol,1013935,0.0
Greg Swindell,76,4.6
Greg Maddux,104,7.5
Brandon Puffer,572,-0.2
Don Aase,1000003,0.6
Tom Bradley,1001316,0.8
Greg Cadaret,1001810,1.2
Mark Gardner,1004529,0.2
Rick Kreuger,1007162,0.0
Brian Snyder,1012241,0.5
Steve Wilson,1014105,0.0
Nate Bump,1755,0.1
Jason Stanford,1763,0.2
Brian Holton,1005986,-0.2
Greg Keagle,1006726,0.2
Ken Mackenzie,1007919,0.0
Ken McBride,1008344,2.5
Paul Moskau,1009245,-0.4
Bob Sadowski,1011363,1.2
Sonny Siebert,1011951,2.6
Jarrod Washburn,40,4.2
Tim Redding,573,-0.5
LaTroy Hawkins,729,1.1
Mark Corey,870,-0.8
Brian Meadows,998,0.8
Jayson Durocher,1497,0.5
Greg Gohr,1004803,0.3
Bryan Harvey,1005469,1.4
Mike Madden,1007944,0.0
Daryl Patterson,1010059,-0.8
Dooley Womack,1014203,0.1
Mike Hampton,430,4.6
Billy Koch,924,1.3
Dwight Bernard,1000887,-0.1
George Frazier,1004308,1.0
Larry Hardy,1005353,-0.4
Tim Leary,1007438,2.5
Pat Perry,1010215,-0.5
Andy Tomberlin,1013108,0.0
Bob Veale,1013391,1.4
Scott Elarton,426,-0.4
Armando Benitez,865,1.5
Steve Trachsel,898,1.8
Andrew Lorraine,1583,0.2
Miguel del Toro,1003184,-0.1
Dick Egan,1003699,-0.1
Angel Moreno,1009163,0.0
Gary Neibauer,1009486,-0.8
Bert Roberge,1011022,0.7
Dick Stigman,1012534,3.3
Pat Zachry,1014407,0.2
Erik Sabel,1517,0.0
Jim Britton,1001451,-1.0
Mike Grace,1004915,0.8
Wayne Granger,1004945,0.1
Joe Hesketh,1005747,0.7
Bob Milacki,1008855,0.2
Matt Young,1014385,1.7
Barry Zito,944,3.0
Mike Timlin,1187,0.2
Jack Taschner,2766,0.4
Jim Beattie,1000731,4.2
Pedro Borbon,1001195,0.6
Ryan Bowen,1001248,-0.1
Ted Bowsfield,1001273,1.5
Jeff Brantley,1001358,-0.2
Jackie Brown,1001522,-0.2
Mark Eichhorn,1003712,0.0
Mike Kilkenny,1006901,-0.2
Tim Layana,1007413,0.1
Jack McDowell,1008473,5.2
Bill Monbouquette,1009048,3.0
Kevin Ritz,1010998,0.8
Dave Stieb,1012532,4.5
Chris Brock,130,0.1
Heath Bell,2080,0.7
Rick Aguilera,1000086,3.6
Steve Arlin,1000303,-0.2
Lesli Brea,1001372,-0.3
John Briscoe,1001441,-0.5
Rick Lysander,1007890,-0.1
Jose Oquendo,1009827,0.0
Dick Ruthven,1011330,3.4
Rodrigo Lopez,150,1.3
Willis Roberts,167,0.7
Jose Silva,354,-0.1
Scott Downs,773,-0.2
Trevor Hoffman,1035,0.1
Wilson Alvarez,1193,3.8
Jim Acker,1000030,1.5
Bob Ayrault,1000389,0.0
Brian Drahman,1003476,-0.1
Gene Garber,1004493,0.4
Wes Gardner,1004532,0.9
Bruce Hurst,1006222,3.3
Mark Leiter,1007501,-0.1
Tippy Martinez,1008200,0.3
Jason Christiansen,1111,0.4
John Rocker,1273,0.0
Javier Lopez,1663,-0.2
Juan Padilla,2532,-0.4
Larry Dierker,1003288,2.9
Sean Lawrence,1007400,-0.2
Dave Righetti,1010958,3.0
Mike Rowland,1011261,-0.1
Jack Smith,1012161,-0.3
Bob Stanley,1012409,2.0
